Date,Symbol,Series,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Year,Month,PV,Day_Perc_Change,Trend,mean,STD,Upper,Lower
2017-11-07,HINDUNILVR,EQ,1240.6,1235.1,1252.2,1226.35,1239.75,1234.2,1235.46,949224,1172727953.35,25417,668851,70.46,2017,11,1171532260.8,-0.5158794131871591,Slight Negative,1252.3857142857148,14.508809373982324,1281.4033330336795,1223.3680955377502
2017-11-08,HINDUNILVR,EQ,1234.2,1240.35,1247.9,1228.6,1240.0,1235.3,1236.41,872203,1078401083.15,48852,646734,74.15,2017,11,1077432365.9,0.08912655971478056,Slight or No Change,1250.3392857142862,14.77037287393832,1279.8800314621628,1220.7985399664096
2017-11-09,HINDUNILVR,EQ,1235.3,1249.5,1286.05,1241.2,1255.0,1252.9,1255.91,1417669,1780458721.65,38903,660631,46.6,2017,11,1776197490.1,1.4247551202137163,Positive,1249.996428571429,14.641517159272908,1279.2794628899749,1220.7133942528833
2017-11-10,HINDUNILVR,EQ,1252.9,1254.65,1299.25,1244.3,1292.0,1290.65,1277.42,1933002,2469260778.45,47760,1118577,57.87,2017,11,2494829031.3,3.0130098172240327,Among Top Gainers,1252.9035714285721,18.231950656067557,1289.3674727407072,1216.4396701164371
2017-11-13,HINDUNILVR,EQ,1290.65,1295.0,1315.0,1269.25,1275.0,1279.5,1298.04,1413270,1834486578.85,88573,662306,46.86,2017,11,1808278965.0,-0.8639057839073372,Slight Negative,1253.578571428572,19.071209818888036,1291.7209910663482,1215.436151790796
2017-11-14,HINDUNILVR,EQ,1279.5,1286.1,1289.0,1279.25,1283.25,1283.9,1283.59,1131348,1452187028.8,61596,895077,79.12,2017,11,1452537697.2,0.3438843298163352,Slight or No Change,1254.3964285714294,20.157337510061023,1294.7111035915514,1214.0817535513074
2017-11-15,HINDUNILVR,EQ,1283.9,1283.9,1285.0,1258.55,1269.35,1265.0,1267.97,1195740,1516165559.9,32401,929571,77.74,2017,11,1512611100.0,-1.4720772645844815,Negative,1253.7750000000008,19.644021893539357,1293.0630437870796,1214.486956212922
2017-11-16,HINDUNILVR,EQ,1265.0,1270.0,1287.0,1246.15,1279.05,1276.5,1271.35,911479,1158808450.1,35057,585096,64.19,2017,11,1163502943.5,0.9090909090909038,Slight Positive,1254.9428571428577,20.51871432041113,1295.98028578368,1213.9054285020354
2017-11-17,HINDUNILVR,EQ,1276.5,1282.0,1297.4,1271.3,1276.3,1278.15,1281.24,1134503,1453566536.65,47149,838242,73.89,2017,11,1450065009.45,0.12925969447710184,Slight or No Change,1258.0821428571435,20.46303052169635,1299.0082039005363,1217.1560818137507
2017-11-20,HINDUNILVR,EQ,1278.15,1280.0,1281.15,1266.15,1276.0,1274.5,1272.71,707096,899925479.3,36483,526689,74.49,2017,11,901193852.0,-0.2855689864256994,Slight or No Change,1260.728571428572,19.97955410957891,1300.6876796477297,1220.7694632094142
2017-11-21,HINDUNILVR,EQ,1274.5,1275.0,1285.0,1272.0,1274.65,1277.35,1277.96,828746,1059104251.9,31949,557423,67.26,2017,11,1058598703.1,0.22361710474694266,Slight or No Change,1262.1107142857147,20.44026172656699,1302.9912377388487,1221.2301908325808
2017-11-22,HINDUNILVR,EQ,1277.35,1275.0,1277.0,1263.65,1270.35,1270.45,1269.9,646368,820821329.25,27523,444126,68.71,2017,11,821178225.6,-0.5401808431518274,Slight Negative,1264.178571428572,19.643620165000783,1303.4658117585736,1224.8913310985704
2017-11-23,HINDUNILVR,EQ,1270.45,1275.0,1276.0,1262.0,1270.9,1267.5,1267.79,891839,1130661198.25,17184,711513,79.78,2017,11,1130405932.5,-0.23220118855523664,Slight or No Change,1266.178571428572,18.318409343584783,1302.8153901157416,1229.5417527414024
2017-11-24,HINDUNILVR,EQ,1267.5,1269.4,1270.0,1253.0,1266.0,1265.95,1264.4,971523,1228393483.9,46834,692118,71.24,2017,11,1229899541.85,-0.12228796844181432,Slight or No Change,1267.9892857142863,16.784197909062094,1301.5576815324105,1234.4208898961622
2017-11-27,HINDUNILVR,EQ,1265.95,1261.0,1266.9,1250.55,1261.5,1260.3,1256.15,763155,958637751.95,34131,539588,70.7,2017,11,961804246.5,-0.4463051463328038,Slight or No Change,1269.853571428572,13.953142247230385,1297.7598559230328,1241.9472869341112
2017-11-28,HINDUNILVR,EQ,1260.3,1263.0,1272.95,1262.4,1267.4,1267.85,1266.79,975006,1235130804.5,31178,742822,76.19,2017,11,1236161357.1,0.5990637149885014,Slight Positive,1272.178571428572,9.865864114475457,1291.910299657523,1252.446843199621
2017-11-29,HINDUNILVR,EQ,1267.85,1267.85,1281.1,1263.5,1276.0,1276.15,1275.46,819468,1045199146.25,44419,515840,62.95,2017,11,1045764088.2,0.6546515755018412,Slight Positive,1273.8392857142862,8.184675609649124,1290.2086369335846,1257.469934494988
2017-11-30,HINDUNILVR,EQ,1276.15,1273.0,1276.15,1258.0,1271.2,1272.45,1270.7,2308732,2933712023.6,69378,1789552,77.51,2017,11,2937746033.4,-0.28993456882028257,Slight or No Change,1272.5392857142863,6.601432786538326,1285.742151287363,1259.3364201412096
2017-12-01,HINDUNILVR,EQ,1272.45,1272.45,1278.75,1245.25,1245.3,1250.5,1258.71,470360,592045735.9,19355,284428,60.47,2017,12,588185180.0,-1.7250186647805419,Negative,1270.4678571428576,8.52026108174602,1287.5083793063498,1253.4273349793655
2017-12-04,HINDUNILVR,EQ,1250.5,1256.65,1274.0,1241.2,1268.0,1268.6,1263.06,833814,1053160028.65,46969,580373,69.6,2017,12,1057776440.4,1.447421031587348,Positive,1269.3750000000002,7.595944008787267,1284.5668880175747,1254.1831119824258
2017-12-05,HINDUNILVR,EQ,1268.6,1274.0,1274.0,1255.0,1262.45,1261.0,1261.92,862459,1088358455.35,40860,625974,72.58,2017,12,1087560799.0,-0.5990856061800387,Slight Negative,1269.089285714286,7.8443310881040516,1284.777947890494,1253.400623538078
2017-12-06,HINDUNILVR,EQ,1261.0,1258.25,1282.3,1255.6,1274.9,1275.6,1268.56,1516859,1924230824.45,73596,1012111,66.72,2017,12,1934905340.4,1.1578112609040403,Positive,1269.025,7.782370362656467,1284.589740725313,1253.4602592746871
2017-12-07,HINDUNILVR,EQ,1275.6,1277.2,1298.85,1272.05,1296.0,1291.95,1284.89,1407824,1808894519.0,58724,977072,69.4,2017,12,1818838216.8,1.2817497648165643,Positive,1270.0107142857144,9.671671134167504,1289.3540565540493,1250.6673720173794
2017-12-08,HINDUNILVR,EQ,1291.95,1296.4,1331.0,1291.3,1318.0,1326.65,1316.11,1267860,1668638355.4,48200,829342,65.41,2017,12,1682006469.0,2.6858624559773947,Positive,1273.7357142857145,17.994939764913813,1309.7255938155422,1237.7458347558868
2017-12-11,HINDUNILVR,EQ,1326.65,1329.0,1329.0,1311.65,1324.05,1324.05,1320.99,597953,789888287.2,33155,371107,62.06,2017,12,791719669.65,-0.19598236158746565,Slight or No Change,1277.071428571429,22.484727417360194,1322.0408834061493,1232.1019737367085
2017-12-12,HINDUNILVR,EQ,1324.05,1319.1,1324.0,1308.65,1315.0,1314.65,1316.91,873443,1150247848.65,31604,571802,65.47,2017,12,1148271839.95,-0.7099429779842015,Slight Negative,1280.2285714285717,24.496590926759424,1329.2217532820905,1231.235389575053
2017-12-13,HINDUNILVR,EQ,1314.65,1319.4,1337.0,1306.2,1320.0,1315.05,1319.35,917877,1210999916.05,21262,398348,43.4,2017,12,1207054148.85,0.030426349218415364,Slight or No Change,1283.6250000000002,25.85476261735986,1335.3345252347199,1231.9154747652806
2017-12-14,HINDUNILVR,EQ,1315.05,1314.0,1326.85,1304.25,1321.1,1321.6,1315.39,834383,1097536915.3,32644,611587,73.3,2017,12,1102720572.8,0.4980799209155506,Slight or No Change,1287.6000000000001,27.17263895340944,1341.945277906819,1233.2547220931813
2017-12-15,HINDUNILVR,EQ,1321.6,1328.3,1335.0,1310.6,1323.3,1324.55,1322.7,1420357,1878709412.55,59459,1033307,72.75,2017,12,1881333864.35,0.22321428571427934,Slight or No Change,1292.189285714286,27.629041149399406,1347.4473680130848,1236.931203415487
2017-12-18,HINDUNILVR,EQ,1324.55,1320.0,1345.0,1300.95,1333.0,1331.75,1330.49,918171,1221618801.65,39163,533237,58.08,2017,12,1222774229.25,0.5435808387754371,Slight Positive,1296.7535714285716,28.5613002308923,1353.876171890356,1239.6309709667871
2017-12-19,HINDUNILVR,EQ,1331.75,1333.1,1352.0,1326.5,1352.0,1349.7,1340.82,1227087,1645305961.15,43850,955358,77.86,2017,12,1656199323.9,1.3478505725549097,Positive,1302.007142857143,31.128936928295087,1364.265016713733,1239.7492690005529
2017-12-20,HINDUNILVR,EQ,1349.7,1346.2,1367.95,1333.5,1367.15,1362.65,1353.38,1198943,1622623601.45,63330,821781,68.54,2017,12,1633739678.95,0.9594724753648975,Slight Positive,1308.4500000000003,33.76380059722692,1375.977601194454,1240.9223988055464
2017-12-21,HINDUNILVR,EQ,1362.65,1365.0,1365.15,1345.1,1346.45,1348.45,1350.24,557871,753259232.0,25809,358001,64.17,2017,12,752261149.95,-1.0420871096760045,Negative,1315.446428571429,30.85502367952133,1377.1564759304715,1253.7363812123863
2017-12-22,HINDUNILVR,EQ,1348.45,1341.3,1359.5,1341.3,1350.4,1356.5,1354.47,561400,760400728.5,35762,349208,62.2,2017,12,761539100.0,0.5969817197523097,Slight Positive,1321.7250000000004,29.502729665107328,1380.7304593302151,1262.7195406697856
2017-12-26,HINDUNILVR,EQ,1356.5,1350.4,1353.9,1340.0,1348.0,1348.1,1347.23,913529,1230733171.2,20283,621059,67.98,2017,12,1231528444.9,-0.6192406929598326,Slight Negative,1327.946428571429,24.46594543981171,1376.8783194510522,1279.0145376918056
2017-12-27,HINDUNILVR,EQ,1348.1,1350.8,1364.0,1342.65,1349.1,1352.45,1356.7,569851,773117277.7,17363,299659,52.59,2017,12,770694984.95,0.3226763593205284,Slight or No Change,1333.4357142857148,20.038419143194908,1373.5125525721046,1293.358875999325
2017-12-28,HINDUNILVR,EQ,1352.45,1358.0,1382.8,1348.8,1351.45,1354.5,1361.14,2608574,3550646825.5,30065,1685072,64.6,2017,12,3533313483.0,0.15157676808754686,Slight or No Change,1337.9035714285717,16.786377997169705,1371.476327422911,1304.3308154342324
2017-12-29,HINDUNILVR,EQ,1354.5,1359.0,1374.9,1350.0,1362.25,1367.85,1366.33,799006,1091708127.0,23341,511548,64.02,2017,12,1092920357.1,0.9856035437430632,Slight Positive,1340.8464285714288,18.21257452638847,1377.2715776242057,1304.4212795186518
2018-01-01,HINDUNILVR,EQ,1367.85,1367.0,1367.0,1340.05,1345.0,1344.5,1348.38,746852,1007039281.0,16383,475067,63.61,2018,1,1004142514.0,-1.7070585224988055,Negative,1342.3071428571432,17.57058136973463,1377.4483055966125,1307.1659801176738
2018-01-02,HINDUNILVR,EQ,1344.5,1345.0,1349.8,1328.55,1340.0,1338.6,1336.39,695988,930110392.7,29566,470505,67.6,2018,1,931649536.8,-0.43882484194868177,Slight or No Change,1344.017857142857,15.741378680007436,1375.500614502872,1312.5350997828423
2018-01-03,HINDUNILVR,EQ,1338.6,1344.7,1356.8,1335.0,1347.0,1350.35,1350.11,832810,1124388212.2,26785,541454,65.02,2018,1,1124584983.5,0.8777827581054831,Slight Positive,1346.5392857142856,13.397002801600076,1373.3332913174856,1319.7452801110855
2018-01-04,HINDUNILVR,EQ,1350.35,1350.1,1356.15,1341.45,1349.0,1352.25,1350.13,640189,864335495.05,25541,470266,73.46,2018,1,865695575.25,0.14070426185803786,Slight or No Change,1348.7285714285715,11.357066832290732,1371.4427050931529,1326.0144377639901
2018-01-05,HINDUNILVR,EQ,1352.25,1351.0,1362.95,1348.25,1352.65,1356.55,1355.7,568451,770651233.05,17938,368125,64.76,2018,1,771132204.05,0.31798853762248225,Slight or No Change,1351.0142857142857,9.115528352378275,1369.2453424190423,1332.7832290095291
2018-01-08,HINDUNILVR,EQ,1356.55,1348.6,1371.0,1348.6,1370.0,1368.4,1363.11,801796,1092939507.05,28669,536934,66.97,2018,1,1097177646.4,0.8735394935682539,Slight Positive,1353.632142857143,8.391447274624255,1370.4150374063915,1336.8492483078944
2018-01-09,HINDUNILVR,EQ,1368.4,1374.0,1375.9,1356.0,1361.35,1361.3,1364.12,708386,966326814.65,24175,489605,69.12,2018,1,964325861.8,-0.5188541362174948,Slight Negative,1354.4607142857144,8.544615456348309,1371.549945198411,1337.3714833730178
2018-01-10,HINDUNILVR,EQ,1361.3,1361.35,1370.0,1355.0,1362.05,1365.8,1365.6,939525,1283014662.55,21615,597876,63.64,2018,1,1283203245.0,0.3305663703812467,Slight or No Change,1354.685714285714,8.814071541746213,1372.3138573692065,1337.0575712022217
2018-01-11,HINDUNILVR,EQ,1365.8,1357.0,1382.9,1357.0,1377.95,1378.65,1372.85,629248,863861316.95,50412,347986,55.3,2018,1,867512755.2,0.940840533020948,Slight Positive,1356.8428571428572,10.670589651778936,1378.1840364464151,1335.5016778392992
2018-01-12,HINDUNILVR,EQ,1378.65,1380.8,1384.4,1357.0,1371.65,1374.0,1370.9,872539,1196160843.05,55432,557190,63.86,2018,1,1198868586.0,-0.33728647590034466,Slight or No Change,1358.0928571428572,11.61091756036437,1381.3146922635858,1334.8710220221285
2018-01-15,HINDUNILVR,EQ,1374.0,1375.6,1375.6,1364.0,1367.1,1367.2,1368.37,1324592,1812531485.5,29577,1050008,79.27,2018,1,1810982182.4,-0.4949053857350783,Slight or No Change,1359.457142857143,11.467677941188107,1382.3924987395192,1336.5217869747669
2018-01-16,HINDUNILVR,EQ,1367.2,1369.3,1389.5,1363.75,1385.55,1382.0,1378.87,896453,1236089037.1,41528,414063,46.19,2018,1,1238898046.0,1.0825043885313024,Positive,1361.5678571428573,12.728852856998754,1387.0255628568548,1336.1101514288598
2018-01-17,HINDUNILVR,EQ,1382.0,1389.0,1391.0,1366.25,1375.85,1371.2,1374.9,1409691,1938177295.55,39219,826817,58.65,2018,1,1932968299.2,-0.7814761215629518,Slight Negative,1362.7607142857144,12.797869092035882,1388.356452469786,1337.1649761016427
2018-01-18,HINDUNILVR,EQ,1371.2,1400.0,1406.9,1350.6,1359.0,1356.95,1371.16,2465412,3380482998.8,74335,1005255,40.77,2018,1,3345440813.4,-1.0392357059509916,Negative,1361.9821428571431,12.795997077561907,1387.5741370122669,1336.3901487020194
2018-01-19,HINDUNILVR,EQ,1356.95,1370.4,1372.85,1350.05,1363.4,1362.45,1358.95,1491194,2026451855.0,50332,1088995,73.03,2018,1,2031677265.3,0.4053207561074412,Slight or No Change,1363.264285714286,11.767514419136326,1386.7993145525586,1339.7292568760133
2018-01-22,HINDUNILVR,EQ,1362.45,1363.0,1365.0,1346.45,1356.9,1355.1,1354.35,1014403,1373858237.95,50524,755117,74.44,2018,1,1374617505.3,-0.5394693383243498,Slight Negative,1364.4428571428575,9.762760035803026,1383.9683772144635,1344.9173370712515
2018-01-23,HINDUNILVR,EQ,1355.1,1360.7,1372.35,1350.05,1370.0,1368.35,1359.79,1284895,1747183875.3,66923,851779,66.29,2018,1,1758186073.25,0.9777876171500166,Slight Positive,1365.7285714285717,8.912236926448976,1383.5530452814696,1347.9040975756739
2018-01-24,HINDUNILVR,EQ,1368.35,1368.0,1372.0,1335.05,1364.1,1365.9,1350.64,1819330,2457252980.7,36855,1179310,64.82,2018,1,2485022847.0,-0.17904775824897354,Slight or No Change,1366.7035714285719,8.026936964568959,1382.7574453577097,1350.649697499434
2018-01-25,HINDUNILVR,EQ,1365.9,1368.9,1378.0,1359.55,1370.25,1372.75,1371.15,2125894,2914917384.5,40884,1233347,58.02,2018,1,2918320988.5,0.5015008419357203,Slight Positive,1367.8607142857147,7.607339031688923,1383.0753923490925,1352.646036222337
2018-01-29,HINDUNILVR,EQ,1372.75,1370.0,1400.0,1367.2,1395.7,1397.3,1390.72,1406390,1955901617.05,44505,1071414,76.18,2018,1,1965148747.0,1.788380987069749,Positive,1369.9250000000004,10.951128322628135,1391.8272566452567,1348.022743354744
2018-01-30,HINDUNILVR,EQ,1397.3,1397.3,1410.0,1390.1,1400.05,1400.25,1398.81,1310365,1832946368.95,52342,968350,73.9,2018,1,1834838591.25,0.21112144850783388,Slight or No Change,1372.7071428571433,13.28939509451951,1399.2859330461822,1346.1283526681043
2018-01-31,HINDUNILVR,EQ,1400.25,1400.0,1400.0,1362.6,1365.3,1369.35,1374.26,1491912,2050281975.0,41100,1046008,70.11,2018,1,2042949697.2,-2.206748794858071,Negative,1372.9607142857146,13.180889116911125,1399.3224925195368,1346.5989360518925
2018-02-01,HINDUNILVR,EQ,1369.35,1373.0,1384.8,1351.0,1367.9,1371.25,1369.28,1563429,2140768262.05,66180,903751,57.81,2018,2,2143852016.25,0.13875196260999534,Slight or No Change,1372.4321428571432,13.083204252655376,1398.598551362454,1346.2657343518324
2018-02-02,HINDUNILVR,EQ,1371.25,1352.0,1377.9,1352.0,1372.0,1372.2,1364.77,1699619,2319591945.1,52968,1243517,73.16,2018,2,2332217191.8,0.06927985414768577,Slight or No Change,1372.3035714285718,13.075453577752164,1398.454478584076,1346.1526642730676
2018-02-05,HINDUNILVR,EQ,1372.2,1352.1,1361.45,1341.25,1358.0,1355.75,1348.72,1585136,2137904606.1,56563,984059,62.08,2018,2,2149048132.0,-1.1988048389447672,Negative,1371.4857142857145,13.759436322477052,1399.0045869306687,1343.9668416407603
2018-02-06,HINDUNILVR,EQ,1355.75,1300.0,1348.5,1299.0,1327.85,1325.35,1319.99,1540401,2033321209.8,64484,948739,61.59,2018,2,2041570465.35,-2.242301309238437,Negative,1367.439285714286,18.080824719234208,1403.6009351527543,1331.2776362758175
2018-02-07,HINDUNILVR,EQ,1325.35,1322.0,1330.0,1307.05,1316.0,1312.65,1314.91,1561287,2052949901.25,48100,1003489,64.27,2018,2,2049423380.55,-0.9582374467121736,Slight Negative,1363.257142857143,23.192786155839777,1409.6427151688226,1316.8715705454633
2018-02-08,HINDUNILVR,EQ,1312.65,1325.7,1337.55,1305.25,1334.2,1329.55,1328.81,1146084,1522925212.3,48868,766755,66.9,2018,2,1523775982.2,1.287471907972404,Positive,1361.3,24.8619805510996,1411.023961102199,1311.5760388978008
2018-02-09,HINDUNILVR,EQ,1329.55,1319.0,1340.0,1311.8,1336.0,1333.05,1324.46,810004,1072816199.7,37157,554347,68.44,2018,2,1079775832.2,0.2632469632582346,Slight or No Change,1359.2,25.974151352098286,1411.1483027041966,1307.2516972958035
2018-02-12,HINDUNILVR,EQ,1333.05,1340.0,1349.9,1333.15,1337.0,1344.45,1342.09,1166428,1565450923.9,29286,900640,77.21,2018,2,1568204124.6,0.8551817261168049,Slight Positive,1358.439285714286,26.257871922763574,1410.955029559813,1305.9235418687588
2018-02-14,HINDUNILVR,EQ,1344.45,1349.8,1353.2,1332.0,1347.1,1349.4,1346.9,857401,1154831367.3,32060,636456,74.23,2018,2,1156976909.4,0.3681802967756331,Slight or No Change,1357.0857142857146,26.196039252673973,1409.4777927910625,1304.6936357803668
2018-02-15,HINDUNILVR,EQ,1349.4,1353.0,1364.45,1338.75,1361.4,1358.15,1354.05,844856,1143974154.85,30263,597057,70.67,2018,2,1147441176.4,0.6484363420779626,Slight Positive,1356.532142857143,26.07706483559301,1408.686272528329,1304.3780131859571
2018-02-16,HINDUNILVR,EQ,1358.15,1364.0,1364.0,1348.0,1352.7,1352.1,1352.1,1091144,1475334377.35,27733,815446,74.73,2018,2,1475335802.4,-0.4454588962927608,Slight or No Change,1355.0571428571432,25.670005372502974,1406.397153602149,1303.7171321121373
2018-02-19,HINDUNILVR,EQ,1352.1,1359.0,1359.0,1328.8,1335.15,1335.9,1337.13,495950,663151723.3,21544,258620,52.15,2018,2,662539605.0,-1.1981362325271694,Negative,1350.671428571429,23.004336667129685,1396.6801019056884,1304.6627552371697
2018-02-20,HINDUNILVR,EQ,1335.9,1332.15,1343.35,1327.85,1332.9,1331.8,1332.92,688130,917224029.35,31226,519931,75.56,2018,2,916451534.0,-0.3069091997904172,Slight or No Change,1345.782142857143,18.48703919322931,1382.7562212436017,1308.8080644706845
2018-02-21,HINDUNILVR,EQ,1331.8,1339.0,1339.0,1323.0,1333.0,1330.6,1328.93,1406451,1869076546.7,52543,1122315,79.8,2018,2,1871423700.6,-0.0901036191620408,Slight or No Change,1343.014285714286,17.5648625273446,1378.1440107689752,1307.8845606595967
2018-02-22,HINDUNILVR,EQ,1330.6,1330.1,1333.8,1313.25,1324.25,1326.45,1322.5,2173259,2874137297.85,51927,1559779,71.77,2018,2,2882719400.55,-0.3118893732150796,Slight or No Change,1339.8142857142861,16.0397994013414,1371.893884516969,1307.7346869116034
2018-02-23,HINDUNILVR,EQ,1326.45,1326.5,1331.6,1320.2,1321.55,1323.15,1324.27,896708,1187483117.5,34564,667092,74.39,2018,2,1186479190.2,-0.2487843492027575,Slight or No Change,1336.3107142857148,13.59182699231807,1363.4943682703508,1309.1270603010787
2018-02-26,HINDUNILVR,EQ,1323.15,1316.25,1338.4,1316.25,1332.85,1333.3,1331.68,1109668,1477727321.0,36605,911786,82.17,2018,2,1479520344.4,0.7671087934096654,Slight Positive,1334.7071428571433,12.39345139025959,1359.4940456376623,1309.9202400766242
2018-02-27,HINDUNILVR,EQ,1333.3,1340.0,1352.5,1334.1,1346.5,1346.35,1345.75,1316559,1771754745.7,33287,1038120,78.85,2018,2,1772549209.65,0.9787744693617206,Slight Positive,1336.2071428571433,12.444551744918899,1361.0962463469812,1311.3180393673053
2018-02-28,HINDUNILVR,EQ,1346.35,1338.4,1338.5,1311.0,1314.45,1317.75,1323.12,1862621,2464467119.6,48077,1485549,79.76,2018,2,2454468822.75,-2.124261893266977,Negative,1336.571428571429,11.757611516440152,1360.0866516043093,1313.0562055385485
2018-03-01,HINDUNILVR,EQ,1317.75,1320.0,1329.0,1314.25,1325.0,1324.25,1322.23,961945,1271908612.0,31588,664200,69.05,2018,3,1273855666.25,0.4932650350977008,Slight or No Change,1336.1928571428575,12.081929563530734,1360.356716269919,1312.028998015796
2018-03-05,HINDUNILVR,EQ,1324.25,1320.0,1320.95,1293.75,1300.85,1299.75,1299.37,842790,1095092521.1,29191,592144,70.26,2018,3,1095416302.5,-1.850103832357941,Negative,1333.8142857142861,15.533207957490179,1364.8807016292665,1302.7478697993058
2018-03-06,HINDUNILVR,EQ,1299.75,1300.0,1307.9,1289.2,1293.2,1293.2,1301.38,738512,961083433.95,33643,518962,70.27,2018,3,955043718.4,-0.5039430659742217,Slight Negative,1330.1535714285717,18.57508116025235,1367.3037337490764,1293.003409108067
2018-03-07,HINDUNILVR,EQ,1293.2,1293.05,1307.6,1291.1,1297.0,1293.85,1296.69,917890,1190220924.55,28078,698821,76.13,2018,3,1187611976.5,0.05026291370242575,Slight or No Change,1326.1857142857145,20.02411458305269,1366.2339434518199,1286.1374851196092
2018-03-08,HINDUNILVR,EQ,1293.85,1300.0,1305.55,1284.2,1293.45,1293.15,1291.87,739272,955044279.7,15188,438457,59.31,2018,3,955989586.8,-0.05410209838851987,Slight or No Change,1321.5428571428572,19.57314542882837,1360.689148000514,1282.3965662852004
2018-03-09,HINDUNILVR,EQ,1293.15,1295.0,1303.0,1286.1,1302.85,1300.75,1297.29,852176,1105522636.0,33186,627404,73.62,2018,3,1108467932.0,0.5877121756949988,Slight Positive,1317.8750000000002,18.16730738696127,1354.2096147739228,1281.5403852260777
2018-03-12,HINDUNILVR,EQ,1300.75,1305.0,1327.95,1294.05,1325.75,1324.2,1312.6,874857,1148334647.65,22007,632128,72.26,2018,3,1158485639.4,1.802806073419183,Positive,1317.0392857142858,17.53236763347128,1352.1040209812284,1281.9745504473433
2018-03-13,HINDUNILVR,EQ,1324.2,1324.9,1331.45,1313.7,1317.4,1320.55,1323.48,1067772,1413170953.35,33424,788717,73.87,2018,3,1410046314.6,-0.2756381211297509,Slight or No Change,1316.2357142857145,17.055107835974766,1350.345929957664,1282.1254986137649
2018-03-14,HINDUNILVR,EQ,1320.55,1317.4,1325.0,1311.15,1318.0,1316.9,1319.27,760665,1003521067.25,28883,561214,73.78,2018,3,1001719738.5,-0.2763999848547805,Slight or No Change,1315.2571428571432,16.553176050615168,1348.3634949583736,1282.1507907559128
2018-03-15,HINDUNILVR,EQ,1316.9,1313.9,1320.0,1294.25,1300.0,1299.95,1307.36,536838,701843139.3,23324,334120,62.24,2018,3,697862558.1,-1.2871136760574164,Negative,1313.364285714286,16.68939585682926,1346.7430774279446,1279.9854940006276
2018-03-16,HINDUNILVR,EQ,1299.95,1303.0,1310.7,1281.1,1309.95,1299.15,1297.72,3646692,4732400867.4,63713,3019009,82.79,2018,3,4737599911.8,-0.06154082849340047,Slight or No Change,1311.6500000000003,16.838851596143183,1345.3277031922867,1277.972296807714
2018-03-19,HINDUNILVR,EQ,1299.15,1308.0,1318.2,1303.25,1312.0,1309.4,1310.78,1244199,1630867059.05,51570,827054,66.47,2018,3,1629154170.6,0.7889774083054357,Slight Positive,1309.9428571428577,15.64424024193118,1341.23133762672,1278.6543766589955
2018-03-20,HINDUNILVR,EQ,1309.4,1306.0,1320.5,1306.0,1314.55,1313.25,1313.66,1249242,1641079686.25,56195,954063,76.37,2018,3,1640567056.5,0.2940277989919027,Slight or No Change,1307.578571428572,11.730461894730963,1331.039495218034,1284.1176476391101
2018-03-21,HINDUNILVR,EQ,1313.25,1313.25,1323.1,1305.0,1317.0,1315.6,1316.31,1698614,2235910391.5,44203,1324624,77.98,2018,3,2234696578.4,0.17894536455358434,Slight or No Change,1307.4250000000006,11.600410304414558,1330.6258206088298,1284.2241793911714
2018-03-22,HINDUNILVR,EQ,1315.6,1312.5,1320.5,1309.05,1312.9,1311.85,1311.92,950972,1247598556.8,52957,717285,75.43,2018,3,1247532618.1999998,-0.28504104591060564,Slight or No Change,1306.5392857142863,10.651546990775485,1327.8423796958373,1285.2361917327353
2018-03-23,HINDUNILVR,EQ,1311.85,1290.0,1314.0,1283.8,1297.0,1301.65,1298.37,1301609,1689972398.3,64313,842190,64.7,2018,3,1694239354.85,-0.7775279185882389,Slight Negative,1306.6750000000006,10.570182117636161,1327.815364235273,1285.5346357647284
2018-03-26,HINDUNILVR,EQ,1301.65,1303.0,1329.9,1298.0,1324.5,1324.3,1317.72,1032138,1360067556.9,53233,706786,68.48,2018,3,1366860353.4,1.7400991049821184,Positive,1308.896428571429,10.786217421493864,1330.4688634144168,1287.323993728441
2018-03-27,HINDUNILVR,EQ,1324.3,1339.0,1340.0,1321.15,1331.0,1332.8,1333.16,1040328,1386921726.7,39747,762265,73.27,2018,3,1386549158.4,0.6418485237484006,Slight Positive,1311.678571428572,11.599315534941242,1334.8772024984546,1288.4799403586894
2018-03-28,HINDUNILVR,EQ,1332.8,1326.05,1339.4,1322.2,1335.4,1333.35,1333.31,1337677,1783539491.7,53838,904501,67.62,2018,3,1783591627.9499996,0.04126650660263298,Slight or No Change,1314.5500000000004,11.635439894498194,1337.8208797889968,1291.279120211004
2018-04-02,HINDUNILVR,EQ,1333.35,1315.0,1360.55,1315.0,1357.0,1351.3,1337.86,708747,948200869.05,42754,447283,63.11,2018,4,957729821.1,1.3462331720853538,Positive,1318.1607142857144,14.511496484505273,1347.183707254725,1289.1377213167038
2018-04-03,HINDUNILVR,EQ,1351.3,1347.1,1355.5,1338.65,1348.0,1348.4,1344.06,979726,1316807744.4,53886,754899,77.05,2018,4,1321062538.4,-0.2146081551098855,Slight or No Change,1319.889285714286,16.580099036675513,1353.049483787637,1286.729087640935
